"index","year","first_name","sex","num"
"7571","1982","Peter","M","5784"
"7572","1982","Donald","M","5714"
"7573","1982","Keith","M","5620"
"7574","1982","Ronald","M","5209"
"7575","1982","Juan","M","5119"
"7576","1983","Jennifer","F","54348"
"7577","1983","Jessica","F","45280"
"7578","1983","Amanda","F","33755"
"7579","1983","Ashley","F","33295"
"7580","1983","Sarah","F","27230"
"7581","1983","Melissa","F","23474"
"7582","1983","Nicole","F","22399"
"7583","1983","Stephanie","F","22331"
"7584","1983","Heather","F","20745"
"7585","1983","Elizabeth","F","19843"
"7586","1983","Crystal","F","17905"
"7587","1983","Amy","F","17098"
"7588","1983","Michelle","F","16836"
"7589","1983","Tiffany","F","15961"
"7590","1983","Kimberly","F","15371"
"7591","1983","Christina","F","15360"
"7592","1983","Amber","F","14891"
"7593","1983","Erin","F","14838"
"7594","1983","Rebecca","F","14716"
"7595","1983","Rachel","F","14591"
"7596","1983","Megan","F","14126"
"7597","1983","Angela","F","13217"
"7598","1983","Laura","F","13195"
"7599","1983","Lauren","F","12944"
"7600","1983","Emily","F","12378"
"7601","1983","Kelly","F","11586"
"7602","1983","Lisa","F","11470"
"7603","1983","Jamie","F","11027"
"7604","1983","Danielle","F","10636"
"7605","1983","Andrea","F","10415"
"7606","1983","Sara","F","10085"
"7607","1983","Mary","F","9896"
"7608","1983","Erica","F","9711"
"7609","1983","Katherine","F","9681"
"7610","1983","Lindsey","F","8683"
"7611","1983","Lindsay","F","8621"
"7612","1983","Kristen","F","8617"
"7613","1983","Shannon","F","8427"
"7614","1983","April","F","8207"
"7615","1983","Samantha","F","7705"
"7616","1983","Alicia","F","7491"
"7617","1983","Kristin","F","7268"
"7618","1983","Maria","F","6847"
"7619","1983","Courtney","F","6747"
"7620","1983","Katie","F","6704"
"7621","1983","Julie","F","6654"
"7622","1983","Christine","F","6498"
"7623","1983","Holly","F","6388"
"7624","1983","Vanessa","F","6386"
"7625","1983","Kathryn","F","6371"
"7626","1983","Tara","F","6273"
"7627","1983","Natalie","F","5725"
"7628","1983","Jacqueline","F","5403"
"7629","1983","Monica","F","5403"
"7630","1983","Anna","F","5219"
"7631","1983","Brandi","F","5203"
"7632","1983","Brandy","F","5194"
"7633","1983","Victoria","F","5046"
"7634","1983","Michael","M","68010"
"7635","1983","Christopher","M","59353"
"7636","1983","Matthew","M","50224"
"7637","1983","David","M","39209"
"7638","1983","Joshua","M","36704"
"7639","1983","James","M","36355"
"7640","1983","Jason","M","35124"
"7641","1983","Daniel","M","34751"
"7642","1983","John","M","33163"
"7643","1983","Robert","M","32753"
"7644","1983","Joseph","M","30468"
"7645","1983","Justin","M","28304"
"7646","1983","Ryan","M","27854"
"7647","1983","Brian","M","26060"
"7648","1983","Andrew","M","25578"
"7649","1983","William","M","25400"
"7650","1983","Brandon","M","23518"
"7651","1983","Adam","M","23494"
"7652","1983","Jonathan","M","22750"
"7653","1983","Eric","M","20359"
"7654","1983","Nicholas","M","19889"
"7655","1983","Anthony","M","19833"
"7656","1983","Steven","M","18313"
"7657","1983","Thomas","M","17571"
"7658","1983","Kevin","M","17385"
"7659","1983","Timothy","M","16367"
"7660","1983","Richard","M","15893"
"7661","1983","Jeffrey","M","15662"
"7662","1983","Aaron","M","14460"
"7663","1983","Jeremy","M","14259"
"7664","1983","Mark","M","13818"
"7665","1983","Benjamin","M","13287"
"7666","1983","Charles","M","13216"
"7667","1983","Kyle","M","12377"
"7668","1983","Stephen","M","11563"
"7669","1983","Jacob","M","11003"
"7670","1983","Patrick","M","10883"
"7671","1983","Scott","M","10858"
"7672","1983","Paul","M","10834"
"7673","1983","Nathan","M","10561"
"7674","1983","Travis","M","10482"
"7675","1983","Gregory","M","9985"
"7676","1983","Dustin","M","9682"
"7677","1983","Sean","M","9624"
"7678","1983","Kenneth","M","8969"
"7679","1983","Jesse","M","8471"
"7680","1983","Bryan","M","8192"
"7681","1983","Jose","M","8076"
"7682","1983","Chad","M","7390"
"7683","1983","Zachary","M","7311"
"7684","1983","Derek","M","6984"
"7685","1983","Bradley","M","6737"
"7686","1983","Shawn","M","6362"
"7687","1983","Samuel","M","6201"
"7688","1983","Edward","M","6001"
"7689","1983","Jared","M","5851"
"7690","1983","Tyler","M","5825"
"7691","1983","Marcus","M","5635"
"7692","1983","Peter","M","5486"
"7693","1983","Donald","M","5329"
"7694","1983","Keith","M","5316"
"7695","1984","Jennifer","F","50560"
"7696","1984","Jessica","F","45857"
"7697","1984","Ashley","F","38773"
"7698","1984","Amanda","F","33907"
"7699","1984","Sarah","F","25884"
"7700","1984","Stephanie","F","23022"
"7701","1984","Nicole","F","22269"
"7702","1984","Melissa","F","21895"
"7703","1984","Heather","F","21491"
"7704","1984","Elizabeth","F","20362"
"7705","1984","Megan","F","16979"
"7706","1984","Crystal","F","16563"
"7707","1984","Amy","F","15990"
"7708","1984","Tiffany","F","15859"
"7709","1984","Rachel","F","15839"
"7710","1984","Danielle","F","15670"
"7711","1984","Michelle","F","15499"
"7712","1984","Amber","F","15371"
"7713","1984","Laura","F","14818"
"7714","1984","Christina","F","14706"
"7715","1984","Lauren","F","14476"
"7716","1984","Kimberly","F","14443"
"7717","1984","Rebecca","F","13345"
"7718","1984","Emily","F","12785"
"7719","1984","Erin","F","12621"
"7720","1984","Angela","F","11294"
"7721","1984","Kelly","F","11218"
"7722","1984","Andrea","F","10349"
"7723","1984","Lisa","F","10236"
"7724","1984","Katherine","F","10160"
"7725","1984","Jamie","F","9763"
"7726","1984","Sara","F","9315"
"7727","1984","Mary","F","9292"
"7728","1984","Erica","F","9278"
"7729","1984","Lindsey","F","9007"
"7730","1984","Lindsay","F","8509"
"7731","1984","Shannon","F","8476"
"7732","1984","Kristen","F","8385"
"7733","1984","Samantha","F","8035"
"7734","1984","Alicia","F","7820"
"7735","1984","Brittany","F","7667"
"7736","1984","April","F","7565"
"7737","1984","Christine","F","7300"
"7738","1984","Katie","F","7174"
"7739","1984","Vanessa","F","7156"
"7740","1984","Courtney","F","7149"
"7741","1984","Kristin","F","7008"
"7742","1984","Kathryn","F","6541"
"7743","1984","Tara","F","6283"
"7744","1984","Maria","F","6131"
"7745","1984","Allison","F","6038"
"7746","1984","Julie","F","5940"
"7747","1984","Holly","F","5927"
"7748","1984","Jenna","F","5880"
"7749","1984","Natalie","F","5558"
"7750","1984","Jacqueline","F","5548"
"7751","1984","Anna","F","5306"
"7752","1984","Monica","F","5130"
"7753","1984","Victoria","F","5079"
"7754","1984","Latoya","F","5051"
"7755","1984","Michael","M","67745"
"7756","1984","Christopher","M","60032"
"7757","1984","Matthew","M","49780"
"7758","1984","Joshua","M","40269"
"7759","1984","David","M","38491"
"7760","1984","Daniel","M","36536"
"7761","1984","James","M","35867"
"7762","1984","John","M","32628"
"7763","1984","Robert","M","31773"
"7764","1984","Joseph","M","30517"
"7765","1984","Jason","M","29957"
"7766","1984","Ryan","M","28736"
"7767","1984","Justin","M","26775"
"7768","1984","Andrew","M","25929"
"7769","1984","Brandon","M","25679"
"7770","1984","William","M","24908"
"7771","1984","Brian","M","24731"
"7772","1984","Adam","M","23941"
"7773","1984","Jonathan","M","23346"
"7774","1984","Nicholas","M","21020"
"7775","1984","Anthony","M","20960"
"7776","1984","Eric","M","20957"
"7777","1984","Steven","M","18218"
"7778","1984","Kevin","M","17865"
"7779","1984","Thomas","M","17599"
"7780","1984","Timothy","M","16995"
"7781","1984","Richard","M","15604"
"7782","1984","Jeffrey","M","14762"
"7783","1984","Aaron","M","13407"
"7784","1984","Benjamin","M","13268"
"7785","1984","Jeremy","M","13257"
"7786","1984","Mark","M","13218"
"7787","1984","Charles","M","12941"
"7788","1984","Kyle","M","12546"
"7789","1984","Stephen","M","12096"
"7790","1984","Patrick","M","11526"
"7791","1984","Jacob","M","11354"
"7792","1984","Nathan","M","10619"
"7793","1984","Scott","M","10581"
"7794","1984","Paul","M","10461"
"7795","1984","Dustin","M","10398"
"7796","1984","Travis","M","10247"
"7797","1984","Sean","M","10021"
"7798","1984","Gregory","M","9689"
"7799","1984","Zachary","M","9070"
"7800","1984","Kenneth","M","8790"
"7801","1984","Tyler","M","8708"
"7802","1984","Bryan","M","8268"
"7803","1984","Jose","M","8008"
"7804","1984","Jesse","M","7608"
"7805","1984","Chad","M","7065"
"7806","1984","Derek","M","6971"
"7807","1984","Bradley","M","6572"
"7808","1984","Alexander","M","6495"
"7809","1984","Samuel","M","6365"
"7810","1984","Shawn","M","6049"
"7811","1984","Marcus","M","5995"
"7812","1984","Edward","M","5914"
"7813","1984","Jared","M","5684"
"7814","1984","Peter","M","5638"
"7815","1984","Keith","M","5328"
"7816","1984","Cody","M","5205"
"7817","1984","Donald","M","5064"
"7818","1985","Jessica","F","48347"
"7819","1985","Ashley","F","47006"
"7820","1985","Jennifer","F","42655"
"7821","1985","Amanda","F","39054"
"7822","1985","Sarah","F","24882"
"7823","1985","Stephanie","F","23242"
"7824","1985","Nicole","F","22965"
"7825","1985","Heather","F","21153"
"7826","1985","Elizabeth","F","20543"
"7827","1985","Megan","F","20013"
"7828","1985","Melissa","F","19961"
"7829","1985","Christina","F","16597"
"7830","1985","Rachel","F","16361"
"7831","1985","Laura","F","16002"
"7832","1985","Lauren","F","15768"
"7833","1985","Amber","F","15505"
"7834","1985","Brittany","F","15439"
"7835","1985","Danielle","F","15411"
"7836","1985","Kimberly","F","14912"
"7837","1985","Amy","F","14428"
"7838","1985","Crystal","F","14397"
"7839","1985","Michelle","F","13972"
"7840","1985","Tiffany","F","13681"
"7841","1985","Emily","F","13136"
"7842","1985","Rebecca","F","12703"
"7843","1985","Erin","F","11386"
"7844","1985","Jamie","F","11038"
"7845","1985","Kelly","F","11031"
"7846","1985","Samantha","F","10659"
"7847","1985","Sara","F","10559"
"7848","1985","Angela","F","10225"
"7849","1985","Katherine","F","10130"
"7850","1985","Andrea","F","10051"
"7851","1985","Erica","F","9526"
"7852","1985","Mary","F","9243"
"7853","1985","Lisa","F","9015"
"7854","1985","Lindsey","F","8468"
"7855","1985","Kristen","F","8445"
"7856","1985","Katie","F","7995"
"7857","1985","Lindsay","F","7872"
"7858","1985","Shannon","F","7714"
"7859","1985","Vanessa","F","7566"
"7860","1985","Courtney","F","7534"
"7861","1985","Christine","F","7439"
"7862","1985","Alicia","F","7122"
"7863","1985","Allison","F","7029"
"7864","1985","April","F","6691"
"7865","1985","Kathryn","F","6633"
"7866","1985","Kristin","F","6565"
"7867","1985","Jenna","F","6435"
"7868","1985","Tara","F","6101"
"7869","1985","Maria","F","6013"
"7870","1985","Krystal","F","5935"
"7871","1985","Anna","F","5883"
"7872","1985","Julie","F","5761"
"7873","1985","Holly","F","5602"
"7874","1985","Kristina","F","5566"
"7875","1985","Natalie","F","5537"
"7876","1985","Victoria","F","5427"
"7877","1985","Jacqueline","F","5248"
"7878","1985","Michael","M","64924"
"7879","1985","Christopher","M","59613"
"7880","1985","Matthew","M","47085"
"7881","1985","Joshua","M","42204"
"7882","1985","Daniel","M","38552"
"7883","1985","David","M","38528"
"7884","1985","James","M","35866"
"7885","1985","Robert","M","32092"
"7886","1985","John","M","31503"
"7887","1985","Joseph","M","30218"
"7888","1985","Andrew","M","30171"
"7889","1985","Ryan","M","29911"
"7890","1985","Brandon","M","29307"
"7891","1985","Jason","M","26039"
"7892","1985","Justin","M","25544"
"7893","1985","William","M","24610"
"7894","1985","Jonathan","M","24122"
"7895","1985","Brian","M","23072"
"7896","1985","Nicholas","M","22403"
"7897","1985","Anthony","M","22088"
"7898","1985","Eric","M","20841"
"7899","1985","Adam","M","20172"
"7900","1985","Kevin","M","18814"
"7901","1985","Steven","M","18729"
"7902","1985","Thomas","M","17605"
"7903","1985","Timothy","M","17142"
"7904","1985","Kyle","M","16517"
"7905","1985","Richard","M","15333"
"7906","1985","Jeffrey","M","14499"
"7907","1985","Jeremy","M","13449"
"7908","1985","Benjamin","M","13430"
"7909","1985","Mark","M","13197"
"7910","1985","Aaron","M","13137"
"7911","1985","Charles","M","12897"
"7912","1985","Jacob","M","12283"
"7913","1985","Stephen","M","12210"
"7914","1985","Patrick","M","11646"
"7915","1985","Sean","M","11452"
"7916","1985","Zachary","M","11346"
"7917","1985","Nathan","M","10652"
"7918","1985","Dustin","M","10444"
"7919","1985","Paul","M","10313"
"7920","1985","Tyler","M","10214"
"7921","1985","Scott","M","10145"
"7922","1985","Gregory","M","9770"
"7923","1985","Travis","M","9095"
"7924","1985","Kenneth","M","8999"
"7925","1985","Bryan","M","8718"
"7926","1985","Jose","M","8401"
"7927","1985","Alexander","M","8291"
"7928","1985","Jesse","M","8218"
"7929","1985","Cody","M","7096"
"7930","1985","Bradley","M","7012"
"7931","1985","Samuel","M","7008"
"7932","1985","Shawn","M","6981"
"7933","1985","Derek","M","6660"
"7934","1985","Chad","M","6470"
"7935","1985","Jared","M","5881"
"7936","1985","Edward","M","5872"
"7937","1985","Peter","M","5666"
"7938","1985","Marcus","M","5588"
"7939","1985","Jordan","M","5463"
"7940","1985","Corey","M","5231"
"7941","1985","Keith","M","5215"
"7942","1986","Jessica","F","52683"
"7943","1986","Ashley","F","49676"
"7944","1986","Amanda","F","40532"
"7945","1986","Jennifer","F","36184"
"7946","1986","Sarah","F","28161"
"7947","1986","Stephanie","F","22649"
"7948","1986","Nicole","F","21289"
"7949","1986","Brittany","F","20313"
"7950","1986","Heather","F","19792"
"7951","1986","Elizabeth","F","19074"
"7952","1986","Megan","F","18592"
"7953","1986","Melissa","F","17665"
"7954","1986","Amber","F","16952"
"7955","1986","Lauren","F","16680"
"7956","1986","Rachel","F","15454"
"7957","1986","Danielle","F","14943"
"7958","1986","Tiffany","F","14483"
"7959","1986","Kimberly","F","14418"
"7960","1986","Christina","F","14383"
"7961","1986","Laura","F","14176"
"7962","1986","Samantha","F","14092"
"7963","1986","Amy","F","13456"
"7964","1986","Michelle","F","13302"
"7965","1986","Emily","F","13236"
"7966","1986","Crystal","F","12688"
"7967","1986","Rebecca","F","11790"
"7968","1986","Sara","F","11054"
"7969","1986","Katherine","F","10573"
"7970","1986","Kelly","F","10412"
"7971","1986","Erin","F","10069"
"7972","1986","Erica","F","9973"
"7973","1986","Whitney","F","9536"
"7974","1986","Angela","F","9268"
"7975","1986","Jamie","F","9234"
"7976","1986","Courtney","F","9122"
"7977","1986","Andrea","F","8638"
"7978","1986","Mary","F","8508"
"7979","1986","Katie","F","8333"
"7980","1986","Lindsey","F","8052"
"7981","1986","Lisa","F","7905"
"7982","1986","Kristen","F","7845"
"7983","1986","Allison","F","7577"
"7984","1986","Vanessa","F","7467"
"7985","1986","Shannon","F","7404"
"7986","1986","Alicia","F","7016"
"7987","1986","Lindsay","F","6951"
"7988","1986","Christine","F","6921"
"7989","1986","Kathryn","F","6392"
"7990","1986","Maria","F","6133"
"7991","1986","Kristin","F","6000"
"7992","1986","Anna","F","5910"
"7993","1986","Natalie","F","5706"
"7994","1986","Victoria","F","5676"
"7995","1986","April","F","5675"
"7996","1986","Jenna","F","5417"
"7997","1986","Tara","F","5084"
"7998","1986","Jacqueline","F","5037"
"7999","1986","Julie","F","5017"
"8000","1986","Monica","F","5013"
"8001","1986","Michael","M","64224"
"8002","1986","Christopher","M","56701"
"8003","1986","Matthew","M","46929"
"8004","1986","Joshua","M","37547"
"8005","1986","David","M","37160"
"8006","1986","Daniel","M","36578"
"8007","1986","James","M","34048"
"8008","1986","Andrew","M","33860"
"8009","1986","Robert","M","31359"
"8010","1986","John","M","30211"
"8011","1986","Ryan","M","29523"
"8012","1986","Joseph","M","28837"
"8013","1986","Brandon","M","27258"
"8014","1986","Justin","M","26634"
"8015","1986","William","M","24331"
"8016","1986","Jonathan","M","23974"
"8017","1986","Nicholas","M","22799"
"8018","1986","Jason","M","22406"
"8019","1986","Anthony","M","21955"
"8020","1986","Brian","M","21033"
"8021","1986","Kevin","M","19937"
"8022","1986","Eric","M","19526"
"8023","1986","Kyle","M","19312"
"8024","1986","Adam","M","18166"
"8025","1986","Steven","M","18099"
"8026","1986","Thomas","M","17356"
"8027","1986","Timothy","M","16876"
"8028","1986","Jeremy","M","16265"
"8029","1986","Richard","M","15012"
"8030","1986","Benjamin","M","13802"
"8031","1986","Jacob","M","13653"
"8032","1986","Jeffrey","M","13647"
"8033","1986","Aaron","M","12689"
"8034","1986","Charles","M","12626"
"8035","1986","Mark","M","12612"
"8036","1986","Stephen","M","11877"
"8037","1986","Sean","M","11781"
"8038","1986","Zachary","M","11725"
"8039","1986","Patrick","M","11407"
"8040","1986","Tyler","M","10913"
"8041","1986","Alexander","M","10608"
"8042","1986","Dustin","M","10316"
"8043","1986","Nathan","M","9998"
"8044","1986","Scott","M","9967"
"8045","1986","Paul","M","9716"
"8046","1986","Gregory","M","9535"
"8047","1986","Bryan","M","8651"
"8048","1986","Jesse","M","8543"
"8049","1986","Travis","M","8481"
"8050","1986","Kenneth","M","8453"
"8051","1986","Jose","M","8366"
"8052","1986","Samuel","M","7577"
"8053","1986","Jordan","M","7303"
"8054","1986","Bradley","M","7038"
"8055","1986","Shawn","M","7015"
"8056","1986","Cody","M","6933"
"8057","1986","Derek","M","6901"
"8058","1986","Jared","M","6118"
"8059","1986","Chad","M","6024"
"8060","1986","Peter","M","5801"
"8061","1986","Edward","M","5776"
"8062","1986","Corey","M","5768"
"8063","1986","Marcus","M","5274"
"8064","1986","Alex","M","5110"
"8065","1986","Juan","M","5077"
"8066","1986","Keith","M","5036"
"8067","1987","Jessica","F","55995"
"8068","1987","Ashley","F","54853"
"8069","1987","Amanda","F","41786"
"8070","1987","Jennifer","F","32704"
"8071","1987","Sarah","F","27892"
"8072","1987","Stephanie","F","22399"
"8073","1987","Brittany","F","22232"
"8074","1987","Nicole","F","20289"
"8075","1987","Heather","F","18980"
"8076","1987","Elizabeth","F","18607"
"8077","1987","Samantha","F","17943"
"8078","1987","Megan","F","17824"
"8079","1987","Melissa","F","17675"
"8080","1987","Danielle","F","17007"
"8081","1987","Amber","F","16749"
"8082","1987","Lauren","F","16706"
"8083","1987","Rachel","F","15644"
"8084","1987","Tiffany","F","14743"
"8085","1987","Emily","F","14706"
"8086","1987","Christina","F","13815"
"8087","1987","Michelle","F","13034"
"8088","1987","Laura","F","13032"
"8089","1987","Kimberly","F","13030"
"8090","1987","Amy","F","11786"
"8091","1987","Rebecca","F","11630"
"8092","1987","Crystal","F","11009"
"8093","1987","Kayla","F","10578"
"8094","1987","Katherine","F","10435"
"8095","1987","Sara","F","10089"
"8096","1987","Kelly","F","9867"
"8097","1987","Erica","F","9327"
"8098","1987","Whitney","F","8920"
"8099","1987","Courtney","F","8910"
"8100","1987","Erin","F","8846"
"8101","1987","Angela","F","8580"
"8102","1987","Andrea","F","8493"
"8103","1987","Mary","F","8395"
"8104","1987","Katie","F","8195"
"8105","1987","Jamie","F","7914"
"8106","1987","Lisa","F","7546"
"8107","1987","Lindsey","F","7454"
"8108","1987","Kristen","F","7360"
"8109","1987","Vanessa","F","7346"
"8110","1987","Allison","F","7341"
"8111","1987","Shannon","F","6966"
"8112","1987","Alicia","F","6777"
"8113","1987","Chelsea","F","6629"
"8114","1987","Christine","F","6619"
"8115","1987","Lindsay","F","6532"
"8116","1987","Victoria","F","6255"
"8117","1987","Kathryn","F","6238"
"8118","1987","Anna","F","6169"
"8119","1987","Maria","F","5675"
"8120","1987","Jacqueline","F","5626"
"8121","1987","Kristin","F","5462"
"8122","1987","Natalie","F","5329"
"8123","1987","Jenna","F","5305"
"8124","1987","April","F","5296"
"8125","1987","Alexandra","F","5217"
"8126","1987","Alyssa","F","5134"
"8127","1987","Brittney","F","5128"
"8128","1987","Kristina","F","5019"
"8129","1987","Michael","M","63654"
"8130","1987","Christopher","M","54494"
"8131","1987","Matthew","M","46497"
"8132","1987","Joshua","M","39999"
"8133","1987","David","M","36793"
"8134","1987","Andrew","M","36207"
"8135","1987","Daniel","M","35870"
"8136","1987","James","M","32657"
"8137","1987","Justin","M","31494"
"8138","1987","Robert","M","30232"
"8139","1987","John","M","29548"
"8140","1987","Joseph","M","28523"
"8141","1987","Ryan","M","28490"
"8142","1987","Brandon","M","24822"
"8143","1987","William","M","24206"
"8144","1987","Nicholas","M","23253"
"8145","1987","Anthony","M","23128"
"8146","1987","Jonathan","M","23108"
"8147","1987","Kevin","M","20420"
"8148","1987","Brian","M","20356"
"8149","1987","Eric","M","20203"
"8150","1987","Kyle","M","19866"
"8151","1987","Jason","M","19343"
"8152","1987","Thomas","M","18132"
"8153","1987","Steven","M","17770"
"8154","1987","Timothy","M","17393"
"8155","1987","Adam","M","16929"
"8156","1987","Benjamin","M","14889"
"8157","1987","Jeremy","M","14475"
"8158","1987","Richard","M","14405"
"8159","1987","Jacob","M","14320"
"8160","1987","Jeffrey","M","13479"
"8161","1987","Zachary","M","13210"
"8162","1987","Aaron","M","12683"
"8163","1987","Charles","M","12176"
"8164","1987","Mark","M","12000"
"8165","1987","Alexander","M","11839"
"8166","1987","Stephen","M","11549"
"8167","1987","Tyler","M","11541"
"8168","1987","Sean","M","11453"
"8169","1987","Patrick","M","11144"
"8170","1987","Travis","M","10399"
"8171","1987","Scott","M","10193"
"8172","1987","Dustin","M","10102"
"8173","1987","Nathan","M","9909"
"8174","1987","Paul","M","9706"
"8175","1987","Gregory","M","9131"
"8176","1987","Jose","M","8738"
"8177","1987","Cody","M","8670"
"8178","1987","Samuel","M","8577"
"8179","1987","Bryan","M","8562"
"8180","1987","Jordan","M","8406"
"8181","1987","Kenneth","M","8356"
"8182","1987","Derek","M","8251"
"8183","1987","Jesse","M","7985"
"8184","1987","Bradley","M","6916"
"8185","1987","Corey","M","6444"
"8186","1987","Jared","M","6210"
"8187","1987","Shawn","M","6203"
"8188","1987","Alex","M","6043"
"8189","1987","Edward","M","5906"
"8190","1987","Cory","M","5851"
"8191","1987","Chad","M","5624"
"8192","1987","Peter","M","5545"
"8193","1987","Shane","M","5307"
"8194","1988","Jessica","F","51546"
"8195","1988","Ashley","F","49967"
"8196","1988","Amanda","F","39459"
"8197","1988","Sarah","F","28371"
"8198","1988","Jennifer","F","27890"
"8199","1988","Brittany","F","26816"
"8200","1988","Stephanie","F","22842"
"8201","1988","Samantha","F","20700"
"8202","1988","Nicole","F","20309"
"8203","1988","Elizabeth","F","20041"
"8204","1988","Lauren","F","19637"
"8205","1988","Megan","F","18569"
"8206","1988","Tiffany","F","18365"
"8207","1988","Heather","F","18038"
"8208","1988","Amber","F","16677"
"8209","1988","Melissa","F","16544"
"8210","1988","Danielle","F","16253"
"8211","1988","Emily","F","15872"
"8212","1988","Rachel","F","15343"
"8213","1988","Kayla","F","13431"
"8214","1988","Michelle","F","13338"
"8215","1988","Christina","F","12956"
"8216","1988","Laura","F","12123"
"8217","1988","Courtney","F","12041"
"8218","1988","Kimberly","F","11946"
"8219","1988","Rebecca","F","11871"
"8220","1988","Katherine","F","11152"
"8221","1988","Crystal","F","10102"
"8222","1988","Amy","F","10035"
"8223","1988","Sara","F","10014"
"8224","1988","Erica","F","9590"
"8225","1988","Kelly","F","8911"
"8226","1988","Chelsea","F","8881"
"8227","1988","Mary","F","8510"
"8228","1988","Andrea","F","8391"
"8229","1988","Kristen","F","8381"
"8230","1988","Erin","F","8263"
"8231","1988","Angela","F","7913"
"8232","1988","Whitney","F","7852"
"8233","1988","Katie","F","7767"
"8234","1988","Vanessa","F","7515"
"8235","1988","Victoria","F","7282"
"8236","1988","Lisa","F","7268"
"8237","1988","Caitlin","F","7246"
"8238","1988","Jamie","F","7182"
"8239","1988","Allison","F","7143"
"8240","1988","Alyssa","F","7135"
"8241","1988","Lindsey","F","7001"
"8242","1988","Alexandra","F","6967"
"8243","1988","Alicia","F","6700"
"8244","1988","Christine","F","6611"
"8245","1988","Brittney","F","6576"
"8246","1988","Jasmine","F","6445"
"8247","1988","Anna","F","6441"
"8248","1988","Kathryn","F","6338"
"8249","1988","Shannon","F","6254"
"8250","1988","Lindsay","F","6025"
"8251","1988","Kristin","F","6019"
"8252","1988","Cassandra","F","5726"
"8253","1988","Maria","F","5708"
"8254","1988","Hannah","F","5562"
"8255","1988","Jacqueline","F","5545"
"8256","1988","Natalie","F","5483"
"8257","1988","Kelsey","F","5454"
"8258","1988","Michael","M","64150"
"8259","1988","Christopher","M","53010"
"8260","1988","Matthew","M","45876"
"8261","1988","Joshua","M","42656"
"8262","1988","Andrew","M","35745"
"8263","1988","David","M","35319"
"8264","1988","Justin","M","35048"
"8265","1988","Daniel","M","34710"
"8266","1988","James","M","32517"
"8267","1988","Robert","M","30320"
"8268","1988","John","M","29416"
"8269","1988","Joseph","M","29010"
"8270","1988","Ryan","M","27741"
"8271","1988","Nicholas","M","25296"
"8272","1988","Jonathan","M","24349"
"8273","1988","William","M","24128"
"8274","1988","Brandon","M","23732"
"8275","1988","Anthony","M","23637"
"8276","1988","Kevin","M","20168"
"8277","1988","Eric","M","20166"
"8278","1988","Kyle","M","19894"
"8279","1988","Brian","M","19534"
"8280","1988","Thomas","M","18809"
"8281","1988","Steven","M","17864"
"8282","1988","Timothy","M","16806"
"8283","1988","Adam","M","16465"
"8284","1988","Jason","M","15910"
"8285","1988","Jacob","M","15879"
"8286","1988","Zachary","M","15871"
"8287","1988","Benjamin","M","15189"
"8288","1988","Aaron","M","14408"
"8289","1988","Richard","M","14144"
"8290","1988","Tyler","M","13344"
"8291","1988","Alexander","M","13339"
"8292","1988","Jeremy","M","13168"
"8293","1988","Jeffrey","M","12401"
"8294","1988","Charles","M","12107"
"8295","1988","Sean","M","11788"
"8296","1988","Mark","M","11706"
"8297","1988","Stephen","M","11606"
"8298","1988","Travis","M","11419"
"8299","1988","Patrick","M","11394"
"8300","1988","Cody","M","10582"
"8301","1988","Nathan","M","10150"
"8302","1988","Samuel","M","9559"
"8303","1988","Paul","M","9434"
"8304","1988","Scott","M","9351"
"8305","1988","Dustin","M","9337"
"8306","1988","Jose","M","9002"
"8307","1988","Gregory","M","8631"
"8308","1988","Kenneth","M","8567"
"8309","1988","Jordan","M","8489"
"8310","1988","Derek","M","8072"
"8311","1988","Bryan","M","8037"
"8312","1988","Jesse","M","7911"
"8313","1988","Corey","M","7330"
"8314","1988","Bradley","M","7019"
"8315","1988","Alex","M","6406"
"8316","1988","Cory","M","6264"
"8317","1988","Jared","M","6208"
"8318","1988","Shawn","M","5893"
"8319","1988","Edward","M","5800"
"8320","1988","Austin","M","5587"
"8321","1988","Peter","M","5427"
"8322","1988","Chad","M","5299"
"8323","1988","Marcus","M","5212"
"8324","1988","Shane","M","5172"
"8325","1988","Juan","M","5166"
"8326","1989","Jessica","F","47887"
"8327","1989","Ashley","F","47589"
"8328","1989","Brittany","F","37790"
"8329","1989","Amanda","F","36830"
"8330","1989","Sarah","F","27792"
"8331","1989","Samantha","F","24792"
"8332","1989","Jennifer","F","23998"
"8333","1989","Stephanie","F","22767"
"8334","1989","Lauren","F","21065"
"8335","1989","Elizabeth","F","20298"
"8336","1989","Megan","F","19782"
"8337","1989","Nicole","F","19032"
"8338","1989","Emily","F","17323"
"8339","1989","Amber","F","16760"
"8340","1989","Heather","F","16246"
"8341","1989","Tiffany","F","15717"
"8342","1989","Danielle","F","15366"
"8343","1989","Rachel","F","15357"
"8344","1989","Melissa","F","15202"
"8345","1989","Kayla","F","14903"
"8346","1989","Courtney","F","13454"
"8347","1989","Michelle","F","13374"
"8348","1989","Christina","F","13138"
"8349","1989","Rebecca","F","12434"
"8350","1989","Laura","F","11740"
"8351","1989","Katherine","F","11415"
"8352","1989","Chelsea","F","11251"
"8353","1989","Kimberly","F","11036"
"8354","1989","Sara","F","9708"
"8355","1989","Jasmine","F","9549"
"8356","1989","Kelsey","F","9256"
"8357","1989","Crystal","F","9105"
"8358","1989","Alyssa","F","9043"
"8359","1989","Erica","F","9024"
